TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription,FinelineNumber
40,30259,Tuesday,5200010425,1,DSD GROCERY,4607
40,30259,Tuesday,3500046295,1,HOUSEHOLD CHEMICALS/SUPP,130
40,30259,Tuesday,4856406700,1,COMM BREAD,3731
40,30259,Tuesday,3500074126,1,PERSONAL CARE,203
40,30259,Tuesday,60538871457,1,DAIRY,9100
40,30259,Tuesday,8000000674,5,GROCERY DRY GOODS,2901
40,30259,Tuesday,4011,1,PRODUCE,5501
40,30259,Tuesday,3800039113,1,GROCERY DRY GOODS,3600
40,30259,Tuesday,4470002410,4,PRE PACKED DELI,7651
40,30259,Tuesday,7680000697,1,DAIRY,8004
40,30259,Tuesday,6414404551,1,GROCERY DRY GOODS,3005
40,30259,Tuesday,7442602000,1,COMM BREAD,3729
40,30259,Tuesday,7225000760,1,COMM BREAD,3734
40,30259,Tuesday,60538862128,1,FINANCIAL SERVICES,0
40,30259,Tuesday,3500042707,1,HOUSEHOLD CHEMICALS/SUPP,165
40,30259,Tuesday,7874237047,1,DAIRY,7974
40,30259,Tuesday,7800001646,1,DSD GROCERY,2457
40,30259,Tuesday,7066209632,3,GROCERY DRY GOODS,3114
40,30259,Tuesday,1600048366,1,GROCERY DRY GOODS,3559
40,30259,Tuesday,7874235186,1,DAIRY,1508
40,30259,Tuesday,7342000011,1,DAIRY,1353
40,30259,Tuesday,7639700112,1,GROCERY DRY GOODS,2995
40,30259,Tuesday,7432309090,1,COMM BREAD,3701
40,30259,Tuesday,7047000596,1,DAIRY,1343
40,30259,Tuesday,7800015246,1,DSD GROCERY,2457
40,30259,Tuesday,2500002754,1,DAIRY,1407
40,30259,Tuesday,5200020808,1,DSD GROCERY,4607
40,30259,Tuesday,4062,1,PRODUCE,8104
40,30259,Tuesday,4178900115,2,GROCERY DRY GOODS,3120
40,30259,Tuesday,7800015646,1,DSD GROCERY,2457
40,30259,Tuesday,75752800869,1,GROCERY DRY GOODS,4291
40,30259,Tuesday,65024002837,1,PERSONAL CARE,8101
40,30259,Tuesday,7175830079,1,GROCERY DRY GOODS,4293
40,30259,Tuesday,3700092976,2,HOUSEHOLD PAPER GOODS,1030
40,30259,Tuesday,3500039014,1,HOUSEHOLD CHEMICALS/SUPP,2070
40,30259,Tuesday,5527083367,1,GROCERY DRY GOODS,3030
40,30259,Tuesday,68113107862,2,BAKERY,5017
40,30259,Tuesday,72957184448,1,PRODUCE,43
40,30259,Tuesday,72783385335,1,JEWELRY AND SUNGLASSES,8804
40,30259,Tuesday,72783385335,1,JEWELRY AND SUNGLASSES,8804
40,30259,Tuesday,7175830084,1,GROCERY DRY GOODS,4293
39,30264,Tuesday,7349743096,2,DSD GROCERY,3667
39,30264,Tuesday,7874207404,2,GROCERY DRY GOODS,2410
39,30264,Tuesday,7874235187,1,DAIRY,1508
39,30264,Tuesday,7874222867,2,GROCERY DRY GOODS,3940
39,30264,Tuesday,2500005381,1,DSD GROCERY,3004
39,30264,Tuesday,7874206342,1,HOUSEHOLD PAPER GOODS,203
39,30264,Tuesday,3800012293,2,DSD GROCERY,3353
8,30276,Tuesday,3338300003,1,PRODUCE,1221
7,30310,Tuesday,4175701837,1,SERVICE DELI,3002
7,30310,Tuesday,20135600000,1,MEAT - FRESH & FROZEN,9304
7,30310,Tuesday,68113108751,1,PHARMACY OTC,2020
40,30320,Tuesday,7829121926,1,HOUSEHOLD CHEMICALS/SUPP,5510
40,30320,Tuesday,3500014108,1,PERSONAL CARE,3171
40,30320,Tuesday,7874203692,1,HOUSEHOLD PAPER GOODS,7010
40,30320,Tuesday,69922162117,1,COMM BREAD,3729
40,30320,Tuesday,69922162117,5,COMM BREAD,3729
40,30320,Tuesday,7224013387,1,PRODUCE,3105
40,30320,Tuesday,7432302960,1,DSD GROCERY,2704
40,30320,Tuesday,2570070979,1,HOUSEHOLD CHEMICALS/SUPP,5510
40,30320,Tuesday,72352867127,1,IMPULSE MERCHANDISE,8207
40,30320,Tuesday,3500053058,1,HOUSEHOLD CHEMICALS/SUPP,55
40,30320,Tuesday,4650075191,1,HOUSEHOLD CHEMICALS/SUPP,8945
40,30320,Tuesday,4042,1,PRODUCE,2600
40,30320,Tuesday,4050,1,PRODUCE,6501
40,30320,Tuesday,4650073563,1,HOUSEHOLD CHEMICALS/SUPP,8920
40,30320,Tuesday,1590000211,1,PRE PACKED DELI,7502
40,30320,Tuesday,3338311050,1,PRODUCE,111
40,30320,Tuesday,3800059921,1,GROCERY DRY GOODS,3555
40,30320,Tuesday,7874208964,1,FROZEN FOODS,1853
40,30320,Tuesday,3710003662,3,GROCERY DRY GOODS,2804
40,30320,Tuesday,1200001311,1,DSD GROCERY,9205
40,30320,Tuesday,4460030776,1,HOUSEHOLD CHEMICALS/SUPP,1015
40,30320,Tuesday,3500046113,1,HOUSEHOLD CHEMICALS/SUPP,130
40,30320,Tuesday,2900007313,1,DSD GROCERY,3560
40,30320,Tuesday,3700086522,1,HOUSEHOLD PAPER GOODS,3070
40,30320,Tuesday,1200001311,1,DSD GROCERY,9205
40,30320,Tuesday,4022,1,PRODUCE,2005
40,30320,Tuesday,9047833110,1,GROCERY DRY GOODS,2998
40,30320,Tuesday,4166703629,1,DSD GROCERY,3740
40,30320,Tuesday,4133103779,1,GROCERY DRY GOODS,4292
40,30320,Tuesday,4900003073,1,DSD GROCERY,3000
40,30320,Tuesday,1370009130,1,HOUSEHOLD PAPER GOODS,5010
40,30320,Tuesday,4138309072,1,DAIRY,1505
40,30320,Tuesday,3700045536,1,HOUSEHOLD CHEMICALS/SUPP,8910
40,30320,Tuesday,7874208294,1,DAIRY,1405
40,30320,Tuesday,4011,1,PRODUCE,5501
40,30320,Tuesday,68670010134,1,DSD GROCERY,3625
40,30320,Tuesday,4089,1,PRODUCE,8000
40,30320,Tuesday,4051,1,PRODUCE,5701
40,30320,Tuesday,68670010131,1,DSD GROCERY,3625
40,30320,Tuesday,3500026921,1,PERSONAL CARE,3154
40,30320,Tuesday,8087817582,1,PERSONAL CARE,5027
40,30320,Tuesday,3700088234,1,HOUSEHOLD PAPER GOODS,1006
40,30320,Tuesday,2840042210,1,DSD GROCERY,9257
40,30320,Tuesday,4154882015,1,FROZEN FOODS,1855
40,30320,Tuesday,4130100193,1,HOUSEHOLD CHEMICALS/SUPP,9002
8,30395,Tuesday,31015883080,1,PERSONAL CARE,205
8,30395,Tuesday,7314905108,1,HOME MANAGEMENT,5400
8,30397,Tuesday,3500053058,1,HOUSEHOLD CHEMICALS/SUPP,55
999,30412,Tuesday,81295402034,-1,BOYS WEAR,5550
999,30412,Tuesday,81295402022,-1,BOYS WEAR,5550
999,30412,Tuesday,81295402046,-2,BOYS WEAR,5550
999,30412,Tuesday,81295402112,-1,BOYS WEAR,5300
35,30435,Tuesday,3120029464,1,DSD GROCERY,4672
35,30435,Tuesday,3800084917,1,DSD GROCERY,3353
35,30435,Tuesday,4316894530,1,HARDWARE,5205
35,30435,Tuesday,2840042171,1,DSD GROCERY,9256
8,30477,Tuesday,7874222681,1,DSD GROCERY,1108
8,30477,Tuesday,3800084523,1,DSD GROCERY,3353
9,30492,Tuesday,3650010334,1,OFFICE SUPPLIES,2042
35,30508,Tuesday,2840003906,8,IMPULSE MERCHANDISE,807
9,30516,Tuesday,8227297168,1,OFFICE SUPPLIES,4417
43,30555,Tuesday,4160800131,1,PHARMACY OTC,4511
43,30555,Tuesday,7600134951,1,HOME DECOR,5550
43,30555,Tuesday,68113107418,1,PHARMACY OTC,1213
43,30555,Tuesday,73528240029,2,INFANT CONSUMABLE HARDLINES,1009
43,30555,Tuesday,7600133119,1,HOME DECOR,5552
8,30578,Tuesday,60308424255,1,PERSONAL CARE,5317
5,30591,Tuesday,75004900031,1,PHARMACY OTC,532
32,30613,Tuesday,60538871461,2,DAIRY,9101
32,30613,Tuesday,81547301188,1,DAIRY,7978
32,30613,Tuesday,3663202760,1,DAIRY,1443
32,30613,Tuesday,3663202725,1,DAIRY,1443
32,30613,Tuesday,4470003050,1,PRE PACKED DELI,7554
32,30613,Tuesday,7109160010,4,INFANT CONSUMABLE HARDLINES,705
32,30613,Tuesday,4900001463,1,DSD GROCERY,9538
32,30613,Tuesday,7294560136,1,COMM BREAD,3702
32,30613,Tuesday,4300002821,1,DSD GROCERY,4624
32,30613,Tuesday,73528210122,1,INFANT CONSUMABLE HARDLINES,1010
32,30613,Tuesday,4470001000,1,PRE PACKED DELI,7552
32,30613,Tuesday,88530635933,1,MENS WEAR,5567
32,30613,Tuesday,3700086882,1,INFANT CONSUMABLE HARDLINES,225
999,30625,Tuesday,60538862097,1,FINANCIAL SERVICES,0
999,30625,Tuesday,61884227308,1,HOME MANAGEMENT,7115
999,30625,Tuesday,68113106996,1,PERSONAL CARE,1403
5,30629,Tuesday,,1,PHARMACY RX,
5,30629,Tuesday,,1,PHARMACY RX,
30,30633,Tuesday,8307811313,1,IMPULSE MERCHANDISE,338
30,30633,Tuesday,88441007026,1,ACCESSORIES,276
30,30633,Tuesday,72503320419,1,SHOES,4005
40,30672,Tuesday,3890003033,2,GROCERY DRY GOODS,2764
40,30672,Tuesday,3500039368,1,HOUSEHOLD CHEMICALS/SUPP,2070
40,30672,Tuesday,60538871457,1,DAIRY,9100
40,30672,Tuesday,84529602584,1,INFANT CONSUMABLE HARDLINES,1004
40,30672,Tuesday,1200001311,1,DSD GROCERY,9205
40,30672,Tuesday,3700089710,1,INFANT CONSUMABLE HARDLINES,225
40,30672,Tuesday,4135,1,PRODUCE,1214
40,30672,Tuesday,1111161164,1,PERSONAL CARE,3181
40,30672,Tuesday,3107,1,PRODUCE,103
40,30672,Tuesday,3500050900,1,PERSONAL CARE,202
40,30672,Tuesday,4900003165,1,DSD GROCERY,9205
40,30672,Tuesday,3890003031,1,GROCERY DRY GOODS,2764
40,30672,Tuesday,4900001465,1,DSD GROCERY,9538
40,30672,Tuesday,4011,1,PRODUCE,5501
40,30672,Tuesday,4650021613,1,HOUSEHOLD CHEMICALS/SUPP,3011
40,30672,Tuesday,7100705582,1,FROZEN FOODS,4065
40,30672,Tuesday,5200020807,1,DSD GROCERY,4607
40,30672,Tuesday,4400003202,1,DSD GROCERY,2758
24,30681,Tuesday,7756713228,1,FROZEN FOODS,1851
24,30681,Tuesday,7314992604,3,HOME MANAGEMENT,6602
8,30702,Tuesday,3600001247,1,PHARMACY OTC,270
8,30702,Tuesday,3600034333,1,PERSONAL CARE,3063
24,30705,Tuesday,7535301593,2,HOME MANAGEMENT,5136
24,30705,Tuesday,7535301597,2,HOME MANAGEMENT,5136
24,30705,Tuesday,7535310949,1,OFFICE SUPPLIES,3550
24,30705,Tuesday,7535310949,1,OFFICE SUPPLIES,3550
24,30705,Tuesday,7535311723,1,OFFICE SUPPLIES,3550
8,30727,Tuesday,4300004652,1,GROCERY DRY GOODS,3303
7,30728,Tuesday,4078,1,PRODUCE,8303
7,30728,Tuesday,7020051009,1,PRODUCE,7120
7,30728,Tuesday,4525511864,1,PRODUCE,4735
7,30728,Tuesday,4131,1,PRODUCE,1213
7,30728,Tuesday,7932210023,2,PRODUCE,7805
7,30728,Tuesday,2460001003,2,GROCERY DRY GOODS,4253
7,30728,Tuesday,4011,1,PRODUCE,5501
7,30728,Tuesday,1284241001,1,PRODUCE,8600
7,30728,Tuesday,2100064455,1,GROCERY DRY GOODS,2453
39,30729,Tuesday,65876136801,1,MEAT - FRESH & FROZEN,6074
39,30729,Tuesday,4920004550,1,GROCERY DRY GOODS,4451
39,30729,Tuesday,4114312010,2,DSD GROCERY,4676
39,30729,Tuesday,7874235200,1,DAIRY,1515
39,30729,Tuesday,7199800702,1,GROCERY DRY GOODS,4254
39,30729,Tuesday,64541698995,1,CELEBRATION,1805
39,30729,Tuesday,64541698792,1,CELEBRATION,1805
39,30729,Tuesday,2840042726,1,DSD GROCERY,3652
39,30729,Tuesday,8200076600,1,"LIQUOR,WINE,BEER",1111
24,30741,Tuesday,2840000210,1,DSD GROCERY,9266
24,30741,Tuesday,62235653741,1,COOK AND DINE,579
24,30741,Tuesday,2413103889,1,COOK AND DINE,3702
24,30741,Tuesday,7418226012,1,PERSONAL CARE,3185
24,30741,Tuesday,30521500700,1,PERSONAL CARE,3010
40,30776,Tuesday,7617433716,1,HARDWARE,7060
40,30776,Tuesday,4016909617,1,SPORTING GOODS,8262
40,30776,Tuesday,4470000878,1,PRE PACKED DELI,7557
40,30776,Tuesday,7535310467,1,OFFICE SUPPLIES,3550
40,30776,Tuesday,7874207502,2,GROCERY DRY GOODS,2505
40,30776,Tuesday,7535310467,3,OFFICE SUPPLIES,3550
40,30776,Tuesday,3700023064,1,HOUSEHOLD CHEMICALS/SUPP,700
40,30776,Tuesday,3700045581,1,PHARMACY OTC,273
40,30776,Tuesday,7874203388,4,GROCERY DRY GOODS,2756
40,30776,Tuesday,7874237060,1,GROCERY DRY GOODS,2756
40,30776,Tuesday,1600014344,1,GROCERY DRY GOODS,3506
40,30776,Tuesday,82927451250,1,PETS AND SUPPLIES,3510
40,30776,Tuesday,4460030947,1,PETS AND SUPPLIES,1835
40,30776,Tuesday,1780043119,1,PETS AND SUPPLIES,3510
42,30820,Tuesday,4900003165,2,DSD GROCERY,9205
42,30820,Tuesday,7825731596,1,SPORTING GOODS,5806
42,30820,Tuesday,3980003976,1,IMPULSE MERCHANDISE,902
42,30820,Tuesday,4133366516,1,IMPULSE MERCHANDISE,915
40,30852,Tuesday,3800084496,2,DSD GROCERY,3353
40,30852,Tuesday,2410010685,1,DSD GROCERY,3719
40,30852,Tuesday,7066206602,1,GROCERY DRY GOODS,2257
40,30852,Tuesday,22699600000,1,MEAT - FRESH & FROZEN,6570
40,30852,Tuesday,68113105418,1,PRODUCE,7009
40,30852,Tuesday,2200001649,1,"CANDY, TOBACCO, COOKIES",35
40,30852,Tuesday,4093,1,PRODUCE,4008
40,30852,Tuesday,2560000350,1,COMM BREAD,3705
40,30852,Tuesday,2840042179,1,DSD GROCERY,9257
40,30852,Tuesday,5056182629,1,GROCERY DRY GOODS,2252
40,30852,Tuesday,4178000211,1,DSD GROCERY,9255
40,30852,Tuesday,73762801150,1,GROCERY DRY GOODS,2254
40,30852,Tuesday,76566772598,1,GROCERY DRY GOODS,2257
40,30852,Tuesday,7577992000,1,GROCERY DRY GOODS,4451
40,30852,Tuesday,7874235186,1,DAIRY,1508
40,30852,Tuesday,3000001820,1,GROCERY DRY GOODS,3556
40,30852,Tuesday,7874223039,1,GROCERY DRY GOODS,3901
40,30852,Tuesday,4300000332,1,GROCERY DRY GOODS,3305
40,30852,Tuesday,7874207620,1,GROCERY DRY GOODS,3559
40,30852,Tuesday,7667754104,1,DSD GROCERY,4306
40,30852,Tuesday,1070050180,2,"CANDY, TOBACCO, COOKIES",509
40,30852,Tuesday,83425900732,1,GROCERY DRY GOODS,3309
999,30867,Tuesday,88530817072,-1,HOME DECOR,9840
999,30867,Tuesday,88530817072,-1,HOME DECOR,9840
999,30867,Tuesday,4243752362,-1,HOME DECOR,353
40,30906,Tuesday,8429711862,1,COOK AND DINE,3910
40,30906,Tuesday,7169124970,1,HOME MANAGEMENT,4224
40,30906,Tuesday,7225004319,1,COMM BREAD,3702
40,30906,Tuesday,5000030062,1,GROCERY DRY GOODS,3306
40,30906,Tuesday,2792550122,1,COOK AND DINE,3906
40,30906,Tuesday,3340006502,1,GROCERY DRY GOODS,3920
40,30906,Tuesday,4300004568,2,DAIRY,1311
40,30906,Tuesday,7169116058,1,HOME MANAGEMENT,4200
40,30906,Tuesday,1740010675,1,GROCERY DRY GOODS,3809
40,30906,Tuesday,1910010998,1,BEAUTY,4010
40,30906,Tuesday,5100002549,1,GROCERY DRY GOODS,2401
40,30906,Tuesday,4900000116,1,DSD GROCERY,9537
40,30906,Tuesday,65876136801,1,MEAT - FRESH & FROZEN,6074
40,30906,Tuesday,8660000736,1,GROCERY DRY GOODS,2901
40,30906,Tuesday,4650073332,1,HOUSEHOLD CHEMICALS/SUPP,8910
40,30906,Tuesday,61126910171,1,DSD GROCERY,3467
40,30906,Tuesday,4011,1,PRODUCE,5501
40,30906,Tuesday,7373108103,1,DSD GROCERY,7950
40,30906,Tuesday,72277620001,1,GROCERY DRY GOODS,4661
40,30906,Tuesday,1800000402,2,DAIRY,1302
40,30906,Tuesday,4133112466,2,GROCERY DRY GOODS,4290
40,30906,Tuesday,4800171104,1,GROCERY DRY GOODS,3121
40,30906,Tuesday,2733100034,1,COMM BREAD,3734
40,30906,Tuesday,89299201136,1,IMPULSE MERCHANDISE,338
40,30906,Tuesday,4590804521,2,COOK AND DINE,3900
40,30906,Tuesday,87606300261,1,DSD GROCERY,4625
40,30906,Tuesday,76770700223,1,DAIRY,1202
40,30906,Tuesday,4093,1,PRODUCE,4008
40,30906,Tuesday,2550007085,1,GROCERY DRY GOODS,3301
40,30906,Tuesday,4688,1,PRODUCE,8103
40,30906,Tuesday,3384400008,1,GROCERY DRY GOODS,4293
40,30906,Tuesday,2840023981,1,DSD GROCERY,4402
9,30928,Tuesday,7535303660,1,PAINT AND ACCESSORIES,4010
9,30928,Tuesday,2200000484,1,IMPULSE MERCHANDISE,135
9,30928,Tuesday,7780253812,1,BEAUTY,2040
8,30936,Tuesday,4400003211,1,IMPULSE MERCHANDISE,804
8,30936,Tuesday,8583330238,1,PRODUCE,1002
8,30936,Tuesday,83874102642,1,PRODUCE,100
15,30961,Tuesday,64541697399,1,CELEBRATION,1805
15,30961,Tuesday,7214001187,2,BEAUTY,4002
15,30961,Tuesday,64541697398,1,CELEBRATION,1805
15,30961,Tuesday,7214001805,-1,BEAUTY,4020
15,30961,Tuesday,7214001805,1,BEAUTY,4020
15,30961,Tuesday,64541698639,1,CELEBRATION,1805
26,31074,Tuesday,4601345496,2,HARDWARE,9803
39,31104,Tuesday,4010000928,4,GROCERY DRY GOODS,4005
39,31104,Tuesday,7874235317,1,DAIRY,7955
9,31131,Tuesday,60075359784,1,PLAYERS AND ELECTRONICS,8304
9,31131,Tuesday,9703769992,1,PLAYERS AND ELECTRONICS,8304
34,31150,Tuesday,4436502298,1,LAWN AND GARDEN,2587
34,31150,Tuesday,7287927358,1,FABRICS AND CRAFTS,6704
34,31150,Tuesday,80119,1,PETS AND SUPPLIES,7905
34,31150,Tuesday,81325,1,PETS AND SUPPLIES,7905
34,31150,Tuesday,80192,1,PETS AND SUPPLIES,7905
34,31150,Tuesday,2780692754,1,PETS AND SUPPLIES,7450
34,31150,Tuesday,80190,1,PETS AND SUPPLIES,7905
34,31150,Tuesday,64541689185,1,CELEBRATION,530
34,31150,Tuesday,88439258056,1,INFANT CONSUMABLE HARDLINES,2002
34,31150,Tuesday,3400000529,1,IMPULSE MERCHANDISE,135
44,31165,Tuesday,80547024736,1,JEWELRY AND SUNGLASSES,6800
44,31165,Tuesday,60538862128,1,FINANCIAL SERVICES,0
44,31165,Tuesday,7585600170,1,FROZEN FOODS,1851
44,31165,Tuesday,3700000340,1,PERSONAL CARE,9108
44,31165,Tuesday,4116700879,3,PHARMACY OTC,2041
44,31165,Tuesday,4145701800,1,PERSONAL CARE,5113
44,31165,Tuesday,4116700920,2,PHARMACY OTC,2041
44,31165,Tuesday,38137004170,1,PERSONAL CARE,9103
44,31165,Tuesday,7874243509,1,PHARMACY OTC,801
44,31165,Tuesday,7430000539,3,PHARMACY OTC,2041
44,31165,Tuesday,7874243518,1,PHARMACY OTC,801
44,31165,Tuesday,3700085117,1,PERSONAL CARE,9108
44,31165,Tuesday,30045044905,2,PHARMACY OTC,2011
44,31165,Tuesday,30045012304,2,PHARMACY OTC,2031
44,31165,Tuesday,30067206708,1,PHARMACY OTC,2041
44,31165,Tuesday,66572108570,2,BATH AND SHOWER,1500
44,31165,Tuesday,7524320412,1,FROZEN FOODS,1851
44,31165,Tuesday,88309614680,1,MENS WEAR,5665
44,31165,Tuesday,88309614674,1,MENS WEAR,5664
44,31165,Tuesday,4650022937,2,LAWN AND GARDEN,4810
44,31165,Tuesday,72783384768,1,JEWELRY AND SUNGLASSES,6800
44,31165,Tuesday,4155442989,1,BEAUTY,2065
44,31165,Tuesday,7874209515,2,PERSONAL CARE,9107
44,31165,Tuesday,5113120937,1,SPORTING GOODS,8407
44,31165,Tuesday,89811500232,1,PHARMACY OTC,1135
44,31165,Tuesday,78485753946,1,BEDDING,622
44,31165,Tuesday,4116700891,1,PHARMACY OTC,2041
8,31191,Tuesday,4900005614,1,DSD GROCERY,4611
8,31191,Tuesday,3400000241,1,IMPULSE MERCHANDISE,100
8,31191,Tuesday,4900005436,1,DSD GROCERY,4611
8,31201,Tuesday,4900002468,1,DSD GROCERY,3042
6,31238,Tuesday,3400029005,1,"CANDY, TOBACCO, COOKIES",75
6,31238,Tuesday,8200072751,1,"LIQUOR,WINE,BEER",1111
6,31238,Tuesday,2068500028,1,DSD GROCERY,9275
6,31238,Tuesday,8390000575,1,DSD GROCERY,3054
8,31260,Tuesday,4400003442,1,DSD GROCERY,3717
8,31260,Tuesday,2529360027,1,DAIRY,1511
3,31274,Tuesday,4000045869,1,IMPULSE MERCHANDISE,125
3,31274,Tuesday,60538862097,1,FINANCIAL SERVICES,0
3,31274,Tuesday,,1,NULL,
40,31339,Tuesday,4160800199,4,PHARMACY OTC,4500
40,31339,Tuesday,72654752247,1,LADIESWEAR,654
40,31339,Tuesday,4135,1,PRODUCE,1214
40,31339,Tuesday,4400002541,1,DSD GROCERY,2758
40,31339,Tuesday,6827473529,5,DSD GROCERY,2351
40,31339,Tuesday,2389657690,1,DSD GROCERY,3662
40,31339,Tuesday,4011,1,PRODUCE,5501
40,31339,Tuesday,4400003786,1,DSD GROCERY,3717
40,31339,Tuesday,81655901306,2,PERSONAL CARE,5031
40,31339,Tuesday,75168910091,6,PERSONAL CARE,8101
40,31339,Tuesday,72654752223,1,LADIESWEAR,654
40,31339,Tuesday,72654752271,1,LADIESWEAR,654
40,31339,Tuesday,38151905687,2,PERSONAL CARE,5014
40,31339,Tuesday,1980070495,1,HOUSEHOLD CHEMICALS/SUPP,4510
40,31339,Tuesday,72654752259,1,LADIESWEAR,654
7,31373,Tuesday,4470007510,1,PRE PACKED DELI,7554
7,31373,Tuesday,7457012372,1,FROZEN FOODS,9151
7,31373,Tuesday,7225001102,1,COMM BREAD,3761
7,31373,Tuesday,78616200350,2,DSD GROCERY,3005
7,31373,Tuesday,8000000145,3,GROCERY DRY GOODS,2907
7,31373,Tuesday,7797508006,1,DSD GROCERY,9254
7,31373,Tuesday,7800008216,1,DSD GROCERY,9517
7,31373,Tuesday,7800015216,2,DSD GROCERY,2403
7,31373,Tuesday,7756728323,1,FROZEN FOODS,1853
33,31396,Tuesday,3700042902,-1,HOUSEHOLD CHEMICALS/SUPP,140
33,31396,Tuesday,3700085983,1,HOUSEHOLD PAPER GOODS,3041
33,31396,Tuesday,3700042902,2,HOUSEHOLD CHEMICALS/SUPP,140
33,31396,Tuesday,3500014110,1,PERSONAL CARE,3171
33,31396,Tuesday,1111161164,1,PERSONAL CARE,3181
33,31396,Tuesday,7874204028,1,HOUSEHOLD PAPER GOODS,1008
15,31494,Tuesday,88828940068,1,PRODUCE,1218
15,31494,Tuesday,2200001596,2,IMPULSE MERCHANDISE,110
15,31494,Tuesday,7874298281,1,BAKERY,2041
15,31494,Tuesday,4011,1,PRODUCE,5501
15,31494,Tuesday,4000000460,2,IMPULSE MERCHANDISE,110
15,31494,Tuesday,1117998146,1,CELEBRATION,76
15,31494,Tuesday,3993801870,1,CELEBRATION,202
15,31494,Tuesday,65876135902,1,MEAT - FRESH & FROZEN,6076
15,31494,Tuesday,3993815043,1,CELEBRATION,202
15,31494,Tuesday,1117990734,1,CELEBRATION,250
15,31494,Tuesday,64541682376,1,CELEBRATION,10
15,31494,Tuesday,7352597833,1,CELEBRATION,250
15,31494,Tuesday,1117937431,1,CELEBRATION,131
15,31494,Tuesday,7144415655,1,CELEBRATION,22
15,31494,Tuesday,1117969192,1,CELEBRATION,79
15,31494,Tuesday,7224013387,2,PRODUCE,3105
8,31511,Wednesday,2430086541,1,COMM BREAD,2286
8,31511,Wednesday,78616200151,1,DSD GROCERY,9216
7,31531,Wednesday,4767748248,1,FROZEN FOODS,1851
7,31531,Wednesday,1450000713,1,FROZEN FOODS,6506
7,31531,Wednesday,4000000432,1,IMPULSE MERCHANDISE,115
8,31536,Wednesday,2200015933,1,IMPULSE MERCHANDISE,145
7,31578,Wednesday,71785410521,2,FROZEN FOODS,9704
27,31598,Wednesday,2471921636,4,HORTICULTURE AND ACCESS,8615
3,31610,Wednesday,60538862097,1,FINANCIAL SERVICES,0
3,31610,Wednesday,2616903256,1,BEAUTY,9014
27,31640,Wednesday,81082102142,1,LAWN AND GARDEN,132
5,31644,Wednesday,7965600133,1,BEAUTY,6000
5,31644,Wednesday,7682804702,1,PERSONAL CARE,9110
5,31644,Wednesday,7140000072,1,LADIES SOCKS,3068
5,31644,Wednesday,4910040008,1,PHARMACY OTC,2120
3,31715,Wednesday,60538896309,1,FINANCIAL SERVICES,276
3,31715,Wednesday,68113163351,1,FINANCIAL SERVICES,275
7,31728,Wednesday,4400003195,2,DSD GROCERY,2759
7,31728,Wednesday,2580002622,1,FROZEN FOODS,1904
7,31728,Wednesday,2340000063,1,HOUSEHOLD CHEMICALS/SUPP,1555
7,31728,Wednesday,2840037219,1,DSD GROCERY,9275
7,31728,Wednesday,2580002629,1,FROZEN FOODS,1904
7,31728,Wednesday,2580002626,1,FROZEN FOODS,1904
7,31728,Wednesday,2580002628,1,FROZEN FOODS,1904
39,31729,Wednesday,7618316364,1,DSD GROCERY,3054
39,31729,Wednesday,4470036000,1,PRE PACKED DELI,7651
39,31729,Wednesday,4011,1,PRODUCE,5501
39,31729,Wednesday,1600015980,1,DSD GROCERY,3665
39,31729,Wednesday,1480021078,1,GROCERY DRY GOODS,2763
39,31729,Wednesday,2200011250,1,"CANDY, TOBACCO, COOKIES",221
39,31729,Wednesday,7239231924,1,DSD GROCERY,4631
39,31729,Wednesday,4470002455,1,PRE PACKED DELI,7651
39,31729,Wednesday,7874207947,1,DAIRY,7975
39,31729,Wednesday,7047000317,2,DAIRY,1351
39,31729,Wednesday,7047040853,2,DAIRY,1351
8,31734,Wednesday,3700014389,1,HOUSEHOLD CHEMICALS/SUPP,155
18,31761,Wednesday,88595414959,1,TOYS,1704
18,31761,Wednesday,65356989909,1,TOYS,1250
18,31761,Wednesday,1070070259,1,IMPULSE MERCHANDISE,125
31,31770,Wednesday,79936681839,1,IMPULSE MERCHANDISE,1748
31,31770,Wednesday,68113102888,1,IMPULSE MERCHANDISE,9998
34,31829,Wednesday,80253,1,PETS AND SUPPLIES,7905
25,31846,Wednesday,81295402273,1,BOYS WEAR,23
25,31846,Wednesday,81111602150,1,BOYS WEAR,5151
25,31846,Wednesday,81295402294,1,BOYS WEAR,23
25,31846,Wednesday,64541697329,1,CELEBRATION,1805
25,31846,Wednesday,64541699045,1,CELEBRATION,1805
25,31846,Wednesday,81111602129,1,BOYS WEAR,5151
36,31847,Wednesday,1258770441,1,HOUSEHOLD PAPER GOODS,6520
36,31847,Wednesday,1204404028,1,PERSONAL CARE,5280
36,31847,Wednesday,7874211472,1,HOUSEHOLD PAPER GOODS,2046
36,31847,Wednesday,2279691612,1,PERSONAL CARE,5047
36,31847,Wednesday,64541695256,2,CELEBRATION,2080
36,31847,Wednesday,1370083539,1,HOUSEHOLD PAPER GOODS,209
36,31847,Wednesday,7124929405,1,BEAUTY,6820
36,31847,Wednesday,1920080834,1,HOUSEHOLD CHEMICALS/SUPP,3810
36,31847,Wednesday,1600050330,1,GROCERY DRY GOODS,3808
36,31847,Wednesday,4900000977,1,DSD GROCERY,9211
36,31847,Wednesday,31011903586,1,PHARMACY OTC,1531
