TripType,DOW,UniqueItems,TotalQty,RtrnQty,NetQty,UniqDepts,OneItemDepts,RtrnDepts
39,Saturday,15,18,0,18,7,3,0
39,Saturday,11,11,0,11,8,6,0
39,Saturday,8,10,0,10,6,4,0
39,Saturday,12,12,1,11,6,3,1
39,Saturday,17,18,0,18,9,5,0
39,Saturday,9,10,0,10,5,2,0
39,Saturday,6,6,0,6,4,2,0
39,Saturday,6,7,1,6,3,0,1
39,Saturday,4,5,0,5,3,2,0
39,Saturday,14,14,0,14,4,1,0
39,Saturday,5,5,0,5,3,2,0
39,Saturday,14,14,0,14,9,6,0
39,Saturday,10,10,0,10,7,4,0
39,Saturday,12,15,1,14,8,5,1
39,Saturday,10,12,0,12,5,3,0
39,Saturday,7,7,0,7,6,5,0
39,Saturday,12,16,0,16,7,4,0
39,Saturday,9,10,1,9,7,6,1
39,Saturday,9,16,0,16,6,3,0
39,Saturday,19,20,0,20,10,7,0
39,Saturday,6,6,0,6,5,4,0
39,Saturday,11,18,0,18,8,5,0
39,Saturday,16,18,0,18,10,7,0
39,Saturday,7,7,0,7,5,3,0
39,Saturday,17,19,0,19,5,2,0
39,Saturday,5,5,0,5,5,5,0
39,Saturday,11,11,0,11,7,4,0
39,Saturday,5,6,2,4,5,5,1
39,Saturday,3,7,0,7,3,3,0
39,Saturday,10,18,0,18,4,2,0
39,Saturday,15,15,0,15,4,0,0
39,Saturday,9,9,0,9,3,1,0
39,Saturday,13,16,0,16,4,0,0
39,Saturday,5,5,0,5,4,3,0
39,Saturday,16,16,0,16,7,1,0
39,Saturday,4,4,0,4,3,2,0
39,Saturday,8,10,0,10,5,3,0
39,Saturday,16,17,0,17,9,6,0
39,Saturday,14,18,0,18,8,5,0
39,Saturday,7,7,0,7,5,4,0
39,Saturday,11,11,0,11,8,6,0
39,Saturday,10,16,0,16,4,2,0
39,Saturday,4,5,0,5,4,4,0
39,Saturday,11,12,0,12,5,3,0
39,Saturday,9,11,0,11,5,3,0
39,Saturday,12,13,1,12,5,2,1
39,Saturday,13,17,0,17,7,3,0
39,Saturday,4,4,0,4,4,4,0
39,Saturday,10,10,0,10,6,4,0
39,Saturday,5,5,0,5,4,3,0
39,Saturday,19,19,0,19,7,3,0
39,Saturday,8,10,0,10,3,1,0
39,Saturday,8,8,0,8,4,2,0
39,Saturday,8,9,0,9,4,2,0
39,Saturday,19,19,0,19,10,5,0
39,Saturday,7,17,1,16,5,3,1
39,Saturday,4,4,0,4,4,4,0
39,Saturday,10,10,0,10,6,5,0
39,Saturday,9,9,0,9,5,2,0
39,Saturday,9,11,0,11,7,6,0
39,Saturday,8,8,0,8,5,3,0
39,Saturday,6,7,0,7,6,6,0
39,Saturday,6,7,0,7,5,4,0
39,Saturday,13,15,0,15,7,3,0
39,Saturday,7,7,0,7,4,2,0
39,Saturday,16,17,0,17,6,2,0
39,Saturday,4,4,0,4,4,4,0
39,Saturday,16,19,0,19,7,4,0
39,Saturday,7,9,0,9,6,5,0
39,Saturday,5,6,0,6,4,3,0
39,Saturday,8,9,0,9,6,4,0
39,Saturday,7,8,0,8,4,3,0
39,Saturday,8,8,0,8,5,4,0
39,Saturday,12,15,0,15,7,3,0
39,Saturday,11,13,0,13,7,4,0
39,Saturday,16,18,0,18,7,4,0
39,Saturday,9,12,0,12,6,5,0
39,Saturday,7,7,0,7,4,2,0
39,Saturday,13,16,0,16,7,3,0
39,Saturday,16,16,1,15,8,2,1
39,Saturday,11,11,1,10,7,4,1
39,Saturday,10,15,0,15,4,2,0
39,Saturday,13,16,0,16,5,0,0
39,Saturday,15,20,0,20,7,4,0
39,Saturday,6,6,0,6,4,2,0
39,Saturday,10,15,0,15,8,7,0
39,Saturday,10,12,0,12,3,0,0
39,Saturday,12,15,0,15,8,5,0
39,Saturday,7,7,0,7,5,3,0
39,Saturday,10,12,0,12,4,1,0
39,Saturday,1,4,0,4,1,1,0
39,Saturday,15,17,0,17,7,2,0
39,Saturday,4,7,0,7,2,1,0
39,Saturday,16,17,0,17,7,3,0
39,Saturday,14,16,0,16,7,2,0
39,Saturday,15,17,0,17,5,2,0
39,Saturday,5,7,0,7,5,5,0
39,Saturday,9,9,0,9,5,3,0
39,Saturday,13,13,0,13,5,3,0
39,Saturday,5,5,0,5,4,3,0
39,Saturday,9,10,0,10,3,0,0
39,Saturday,4,4,0,4,3,2,0
39,Saturday,15,18,1,17,8,3,1
39,Saturday,8,8,0,8,5,2,0
39,Saturday,6,6,0,6,3,1,0
39,Saturday,12,13,0,13,5,1,0
39,Saturday,15,15,0,15,5,1,0
39,Saturday,3,5,0,5,2,1,0
39,Saturday,10,11,1,10,6,4,1
39,Saturday,4,4,0,4,2,1,0
39,Sunday,6,7,0,7,5,4,0
39,Sunday,14,16,1,15,9,7,1
39,Sunday,9,11,1,10,7,5,1
39,Sunday,6,6,0,6,3,2,0
39,Sunday,8,9,0,9,5,4,0
39,Sunday,10,12,0,12,9,8,0
39,Sunday,13,13,0,13,4,2,0
39,Sunday,19,19,0,19,12,7,0
39,Sunday,8,10,0,10,5,2,0
39,Sunday,10,12,0,12,6,3,0
39,Sunday,4,6,0,6,3,2,0
39,Sunday,16,18,0,18,5,0,0
39,Sunday,5,6,0,6,3,2,0
39,Sunday,16,20,1,19,11,9,1
39,Sunday,11,16,1,15,6,4,1
39,Sunday,6,7,0,7,3,1,0
39,Sunday,10,10,0,10,6,3,0
39,Sunday,7,7,0,7,4,3,0
39,Sunday,15,15,0,15,9,4,0
39,Sunday,12,14,0,14,7,4,0
39,Sunday,13,18,0,18,8,5,0
39,Sunday,10,11,0,11,5,2,0
39,Sunday,13,14,0,14,6,3,0
39,Sunday,3,17,0,17,2,1,0
39,Sunday,7,8,0,8,7,7,0
39,Sunday,17,19,0,19,10,6,0
39,Sunday,15,15,0,15,8,5,0
39,Sunday,12,16,0,16,6,3,0
39,Sunday,6,10,0,10,3,1,0
39,Sunday,3,4,0,4,3,3,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,12,12,0,12,8,5,0
39,Sunday,6,10,0,10,4,2,0
39,Sunday,8,8,0,8,5,2,0
39,Sunday,9,13,0,13,4,1,0
39,Sunday,13,22,0,22,6,4,0
39,Sunday,12,12,0,12,7,5,0
39,Sunday,12,13,0,13,6,4,0
39,Sunday,7,7,0,7,4,2,0
39,Sunday,5,5,0,5,5,5,0
39,Sunday,4,7,0,7,4,4,0
39,Sunday,9,9,0,9,7,6,0
39,Sunday,5,5,0,5,4,3,0
39,Sunday,12,15,0,15,9,7,0
39,Sunday,10,11,0,11,5,3,0
39,Sunday,10,10,2,8,5,2,1
39,Sunday,10,10,0,10,3,1,0
39,Sunday,8,8,0,8,5,3,0
39,Sunday,10,14,0,14,7,5,0
39,Sunday,6,6,0,6,4,2,0
39,Sunday,8,8,0,8,6,5,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,15,16,0,16,7,3,0
39,Sunday,17,17,0,17,7,3,0
39,Sunday,13,13,0,13,6,2,0
39,Sunday,5,5,0,5,4,3,0
39,Sunday,5,11,0,11,3,2,0
39,Sunday,16,18,0,18,7,2,0
39,Sunday,8,8,0,8,5,2,0
39,Sunday,13,19,3,16,6,3,1
39,Sunday,8,11,2,9,2,1,1
39,Sunday,15,15,0,15,6,4,0
39,Sunday,10,14,1,13,9,8,1
39,Sunday,7,8,0,8,3,2,0
39,Sunday,5,5,0,5,3,2,0
39,Sunday,16,18,1,17,6,2,1
39,Sunday,12,13,0,13,10,8,0
39,Sunday,7,9,0,9,6,5,0
39,Sunday,4,5,0,5,3,2,0
39,Sunday,9,15,0,15,5,3,0
39,Sunday,15,16,0,16,8,4,0
39,Sunday,10,20,0,20,7,4,0
39,Sunday,10,10,0,10,6,3,0
39,Sunday,6,7,0,7,4,2,0
39,Sunday,11,11,0,11,7,4,0
39,Sunday,13,17,2,15,5,2,1
39,Sunday,13,17,0,17,9,5,0
39,Sunday,9,12,0,12,5,3,0
39,Sunday,15,17,0,17,8,5,0
39,Sunday,6,6,0,6,3,1,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,7,9,0,9,4,2,0
39,Sunday,8,8,0,8,4,2,0
39,Sunday,13,13,0,13,6,0,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,14,16,0,16,8,7,0
39,Sunday,17,18,0,18,8,5,0
39,Sunday,6,6,0,6,2,0,0
39,Sunday,8,10,0,10,6,4,0
39,Sunday,12,12,0,12,8,5,0
39,Sunday,9,11,0,11,6,4,0
39,Sunday,17,19,0,19,8,4,0
39,Sunday,12,14,0,14,5,1,0
39,Sunday,7,7,0,7,5,3,0
39,Sunday,10,10,0,10,6,3,0
39,Sunday,13,14,1,13,7,1,1
39,Sunday,10,12,0,12,6,4,0
39,Sunday,14,15,0,15,8,4,0
39,Sunday,9,9,0,9,4,3,0
39,Sunday,10,12,0,12,5,3,0
39,Sunday,9,9,0,9,7,5,0
39,Sunday,9,15,0,15,4,2,0
39,Sunday,14,15,0,15,8,4,0
39,Sunday,16,16,0,16,9,6,0
39,Sunday,5,6,0,6,2,1,0
39,Sunday,10,11,0,11,6,2,0
39,Sunday,8,8,0,8,6,4,0
39,Sunday,4,5,0,5,3,2,0
39,Sunday,12,12,0,12,8,5,0
39,Sunday,9,9,0,9,4,2,0
39,Sunday,10,15,0,15,4,2,0
39,Sunday,17,17,0,17,10,6,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,4,4,0,4,3,2,0
39,Sunday,18,21,0,21,9,3,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,9,10,0,10,7,6,0
39,Sunday,5,11,0,11,3,2,0
39,Sunday,6,10,0,10,6,6,0
39,Sunday,5,7,0,7,4,3,0
39,Sunday,14,15,0,15,8,3,0
39,Sunday,15,16,0,16,9,5,0
39,Sunday,15,19,0,19,6,4,0
39,Sunday,7,10,0,10,5,4,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,4,4,0,4,2,0,0
39,Sunday,6,7,0,7,5,4,0
39,Sunday,12,15,0,15,7,4,0
39,Sunday,6,7,0,7,3,2,0
39,Sunday,9,9,0,9,8,7,0
39,Sunday,13,13,0,13,6,2,0
39,Sunday,8,8,0,8,5,4,0
39,Sunday,5,7,0,7,5,5,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,20,20,0,20,11,7,0
39,Sunday,4,4,0,4,3,2,0
39,Sunday,8,8,0,8,5,4,0
39,Sunday,17,17,0,17,9,6,0
39,Sunday,9,10,0,10,5,2,0
39,Sunday,5,9,0,9,3,2,0
39,Sunday,3,4,0,4,1,0,0
39,Sunday,11,11,0,11,7,4,0
39,Sunday,12,17,0,17,6,2,0
39,Sunday,7,7,0,7,4,3,0
39,Sunday,5,9,0,9,2,1,0
39,Sunday,15,16,0,16,6,2,0
39,Sunday,5,5,0,5,4,3,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,14,14,0,14,4,1,0
39,Sunday,6,6,0,6,3,2,0
39,Sunday,5,5,0,5,4,3,0
39,Sunday,9,10,0,10,6,4,0
39,Sunday,11,15,0,15,7,4,0
39,Sunday,6,7,0,7,4,3,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,9,12,0,12,6,4,0
39,Sunday,18,19,0,19,7,2,0
39,Sunday,10,13,0,13,7,5,0
39,Sunday,9,9,0,9,6,4,0
39,Sunday,18,18,0,18,8,3,0
39,Sunday,13,13,0,13,8,5,0
39,Sunday,6,7,0,7,5,4,0
39,Sunday,9,11,0,11,6,3,0
39,Sunday,6,6,0,6,1,0,0
39,Sunday,8,11,2,9,5,2,1
39,Sunday,13,14,0,14,9,5,0
39,Sunday,5,5,0,5,5,5,0
39,Sunday,14,17,1,16,11,8,1
39,Sunday,19,19,0,19,12,7,0
39,Sunday,6,8,0,8,4,2,0
39,Sunday,15,17,0,17,7,2,0
39,Sunday,6,8,0,8,4,2,0
39,Sunday,17,20,0,20,8,4,0
39,Sunday,9,9,0,9,6,4,0
39,Sunday,6,7,0,7,5,4,0
39,Sunday,10,10,0,10,6,4,0
39,Sunday,7,9,0,9,6,5,0
39,Sunday,17,20,0,20,8,4,0
39,Sunday,16,16,0,16,8,4,0
39,Sunday,12,15,0,15,6,3,0
39,Sunday,14,24,5,19,5,0,1
39,Sunday,3,5,0,5,3,3,0
39,Sunday,7,7,0,7,5,3,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,22,23,0,23,9,4,0
39,Sunday,9,13,0,13,6,4,0
39,Sunday,8,10,0,10,4,2,0
39,Sunday,8,12,0,12,3,1,0
39,Sunday,14,15,0,15,8,4,0
39,Sunday,14,14,0,14,7,3,0
39,Sunday,14,20,0,20,9,6,0
39,Sunday,15,15,0,15,6,3,0
39,Sunday,9,9,0,9,5,3,0
39,Sunday,12,13,0,13,8,5,0
39,Sunday,7,8,0,8,4,2,0
39,Sunday,5,5,0,5,5,5,0
39,Sunday,9,10,0,10,4,1,0
39,Sunday,10,12,0,12,8,6,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,2,4,0,4,1,0,0
39,Sunday,4,4,0,4,2,0,0
39,Sunday,16,19,0,19,6,2,0
39,Sunday,6,12,0,12,3,1,0
39,Sunday,17,17,0,17,8,4,0
39,Sunday,10,14,0,14,3,1,0
39,Sunday,7,12,0,12,4,3,0
39,Sunday,14,15,0,15,9,7,0
39,Sunday,17,19,1,18,10,6,1
39,Sunday,14,16,0,16,7,4,0
39,Sunday,10,11,0,11,5,2,0
39,Sunday,13,16,0,16,4,1,0
39,Sunday,10,10,0,10,4,0,0
39,Sunday,17,18,1,17,5,2,1
39,Sunday,8,13,0,13,6,4,0
39,Sunday,8,9,0,9,5,3,0
39,Sunday,18,19,0,19,10,4,0
39,Sunday,6,11,0,11,3,1,0
39,Sunday,3,5,0,5,3,3,0
39,Sunday,7,7,0,7,6,5,0
39,Sunday,13,14,0,14,7,4,0
39,Sunday,3,10,0,10,2,1,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,14,16,0,16,7,4,0
39,Sunday,12,14,0,14,6,3,0
39,Sunday,14,15,0,15,7,3,0
39,Sunday,8,8,0,8,3,0,0
39,Sunday,13,16,0,16,9,6,0
39,Sunday,7,8,0,8,6,5,0
39,Sunday,15,16,0,16,9,4,0
39,Sunday,11,19,0,19,8,5,0
39,Sunday,7,7,0,7,5,3,0
39,Sunday,9,9,0,9,5,2,0
39,Sunday,18,18,1,17,11,7,1
39,Sunday,11,12,0,12,6,3,0
39,Sunday,3,5,0,5,3,3,0
39,Sunday,10,11,0,11,7,6,0
39,Sunday,18,19,0,19,7,2,0
39,Sunday,9,9,0,9,3,0,0
39,Sunday,11,11,0,11,7,4,0
39,Sunday,17,18,1,17,8,3,1
39,Sunday,6,6,0,6,3,1,0
39,Sunday,5,6,0,6,4,3,0
39,Sunday,10,14,0,14,6,2,0
39,Sunday,11,11,0,11,7,4,0
39,Sunday,6,6,0,6,3,2,0
39,Sunday,9,10,0,10,6,4,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,9,10,0,10,5,3,0
39,Sunday,16,19,0,19,8,5,0
39,Sunday,21,23,1,22,7,1,1
39,Sunday,17,17,0,17,8,5,0
39,Sunday,10,11,0,11,6,4,0
39,Sunday,10,11,0,11,8,6,0
39,Sunday,11,13,0,13,7,5,0
39,Sunday,7,7,0,7,4,1,0
39,Sunday,6,10,0,10,5,4,0
39,Sunday,5,5,0,5,4,3,0
39,Sunday,13,16,0,16,6,2,0
39,Sunday,13,19,0,19,6,3,0
39,Sunday,17,18,0,18,11,5,0
39,Sunday,9,9,0,9,8,7,0
39,Sunday,16,17,0,17,10,6,0
39,Sunday,7,7,0,7,6,5,0
39,Sunday,8,8,0,8,5,3,0
39,Sunday,16,17,0,17,9,7,0
39,Sunday,13,14,0,14,7,4,0
39,Sunday,7,7,0,7,2,0,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,6,6,0,6,4,3,0
39,Sunday,6,8,0,8,4,2,0
39,Sunday,18,23,0,23,9,5,0
39,Sunday,3,3,0,3,3,3,0
39,Sunday,16,16,0,16,9,6,0
39,Sunday,17,18,0,18,8,5,0
39,Sunday,8,9,0,9,6,4,0
39,Sunday,18,18,0,18,9,3,0
39,Sunday,17,18,1,17,8,4,1
39,Sunday,16,18,0,18,8,2,0
39,Sunday,9,9,0,9,5,2,0
39,Sunday,11,12,0,12,8,5,0
39,Sunday,9,9,0,9,5,3,0
39,Sunday,10,12,0,12,5,1,0
39,Sunday,13,14,0,14,8,7,0
39,Sunday,12,12,0,12,5,1,0
39,Sunday,12,12,0,12,6,2,0
39,Sunday,6,7,0,7,4,2,0
39,Sunday,4,4,0,4,3,2,0
39,Sunday,7,7,0,7,6,5,0
39,Sunday,11,11,0,11,8,7,0
39,Sunday,5,5,0,5,3,1,0
39,Sunday,5,5,0,5,4,3,0
39,Sunday,9,9,0,9,7,5,0
39,Sunday,9,13,0,13,6,4,0
39,Sunday,16,19,0,19,6,3,0
39,Sunday,8,10,0,10,4,2,0
39,Sunday,10,18,4,14,8,6,2
39,Sunday,12,14,0,14,9,7,0
39,Sunday,5,5,0,5,5,5,0
39,Sunday,19,20,0,20,7,3,0
39,Sunday,9,9,0,9,7,5,0
39,Sunday,3,4,0,4,2,1,0
39,Sunday,11,12,1,11,5,2,1
39,Sunday,14,18,0,18,6,2,0
39,Sunday,14,15,0,15,6,2,0
39,Sunday,5,5,0,5,4,3,0
39,Sunday,15,17,0,17,9,6,0
39,Sunday,10,11,0,11,7,5,0
39,Sunday,6,6,0,6,5,4,0
39,Sunday,8,8,0,8,5,2,0
39,Sunday,14,14,0,14,5,2,0
39,Sunday,6,6,1,5,6,6,1
39,Sunday,13,15,0,15,7,3,0
39,Sunday,6,7,0,7,5,4,0
39,Sunday,10,11,0,11,5,2,0
39,Sunday,7,7,0,7,4,3,0
39,Sunday,16,17,0,17,8,3,0
39,Sunday,9,9,0,9,5,2,0
39,Sunday,17,19,0,19,8,6,0
39,Sunday,7,12,0,12,4,2,0
39,Sunday,10,11,1,10,6,4,1
39,Sunday,10,13,0,13,6,3,0
39,Sunday,16,19,0,19,10,6,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,5,8,0,8,4,3,0
39,Sunday,8,12,0,12,5,3,0
39,Sunday,12,13,0,13,8,5,0
39,Sunday,13,15,0,15,10,7,0
39,Sunday,6,10,0,10,5,4,0
39,Sunday,6,6,0,6,4,2,0
39,Sunday,7,14,0,14,4,2,0
39,Sunday,17,18,0,18,8,4,0
39,Sunday,14,15,0,15,7,4,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,10,11,1,10,6,3,1
39,Sunday,6,6,0,6,5,4,0
39,Sunday,11,11,0,11,7,5,0
39,Sunday,5,5,0,5,3,1,0
39,Sunday,12,14,1,13,8,4,1
39,Sunday,11,13,0,13,5,1,0
39,Sunday,15,17,1,16,7,5,1
39,Sunday,7,10,0,10,5,3,0
39,Sunday,4,4,0,4,3,2,0
39,Sunday,10,11,0,11,5,3,0
39,Sunday,6,6,0,6,6,6,0
39,Sunday,9,10,0,10,5,3,0
39,Sunday,13,14,0,14,8,5,0
39,Sunday,11,12,0,12,5,2,0
39,Sunday,12,17,0,17,6,4,0
39,Sunday,18,20,0,20,10,5,0
39,Sunday,6,7,0,7,4,3,0
39,Sunday,7,7,0,7,4,2,0
39,Sunday,13,16,0,16,8,5,0
39,Sunday,8,8,0,8,6,4,0
39,Sunday,6,7,0,7,6,6,0
39,Sunday,13,16,0,16,6,2,0
39,Sunday,6,6,0,6,4,2,0
39,Sunday,16,16,0,16,6,2,0
39,Sunday,10,11,0,11,8,6,0
39,Sunday,8,11,0,11,4,3,0
39,Sunday,7,7,0,7,4,3,0
39,Sunday,7,9,0,9,4,2,0
39,Sunday,13,16,0,16,7,3,0
39,Sunday,4,8,0,8,3,2,0
39,Sunday,6,9,0,9,6,6,0
39,Sunday,17,18,0,18,6,0,0
39,Sunday,10,10,0,10,8,6,0
39,Sunday,15,18,0,18,7,1,0
39,Sunday,8,8,1,7,4,1,1
39,Sunday,10,16,0,16,7,5,0
39,Sunday,7,7,0,7,4,2,0
39,Sunday,4,4,0,4,4,4,0
39,Sunday,11,11,0,11,9,7,0
39,Sunday,8,10,0,10,6,4,0
39,Sunday,13,14,0,14,9,5,0
39,Sunday,11,13,0,13,6,3,0
39,Sunday,10,14,0,14,5,2,0
39,Sunday,16,18,0,18,8,3,0
39,Sunday,17,17,0,17,6,2,0
39,Sunday,6,16,0,16,5,4,0
39,Sunday,12,12,0,12,6,4,0
39,Sunday,7,7,0,7,4,2,0
39,Sunday,6,6,0,6,3,2,0
39,Sunday,4,6,0,6,3,2,0
39,Sunday,15,16,0,16,6,2,0
39,Sunday,17,19,0,19,11,5,0
39,Sunday,13,15,0,15,7,4,0
39,Sunday,7,10,0,10,3,1,0
39,Sunday,8,10,2,8,4,1,2
39,Sunday,5,7,0,7,3,2,0
39,Sunday,12,12,0,12,8,4,0
39,Sunday,4,4,0,4,3,2,0
39,Sunday,12,12,0,12,9,6,0
39,Sunday,6,6,0,6,4,3,0
39,Sunday,11,11,0,11,6,2,0
39,Sunday,10,12,0,12,5,2,0
39,Sunday,13,14,0,14,8,4,0
39,Sunday,6,6,0,6,4,2,0
39,Monday,15,16,0,16,9,5,0
39,Monday,12,25,1,24,6,3,1
39,Monday,12,14,0,14,7,3,0
39,Monday,5,5,0,5,4,3,0
39,Monday,11,11,0,11,5,3,0
39,Monday,5,5,0,5,5,5,0
39,Monday,8,10,0,10,4,2,0
39,Monday,7,9,0,9,5,3,0
39,Monday,6,7,0,7,3,0,0
39,Monday,12,12,0,12,6,2,0
39,Monday,11,14,0,14,5,1,0
39,Monday,1,4,0,4,1,1,0
39,Monday,6,6,0,6,4,2,0
39,Monday,6,11,0,11,2,1,0
39,Monday,16,16,0,16,7,3,0
39,Monday,7,8,0,8,4,2,0
39,Monday,14,14,0,14,7,4,0
39,Monday,9,10,0,10,7,5,0
39,Monday,8,10,0,10,3,1,0
39,Monday,12,12,1,11,8,6,1
39,Monday,9,10,0,10,5,2,0
39,Monday,7,7,0,7,6,5,0
39,Monday,15,18,0,18,7,3,0
39,Monday,9,9,0,9,5,2,0
39,Monday,7,12,5,7,5,3,2
39,Monday,15,21,0,21,8,4,0
39,Monday,15,15,0,15,7,4,0
39,Monday,11,13,0,13,4,0,0
39,Monday,4,4,0,4,4,4,0
39,Monday,7,7,0,7,5,3,0
39,Monday,14,18,0,18,7,3,0
39,Monday,4,6,0,6,2,1,0
39,Monday,13,19,0,19,11,9,0
39,Monday,13,15,0,15,6,2,0
39,Monday,5,5,0,5,5,5,0
39,Monday,10,12,0,12,5,1,0
39,Monday,7,8,0,8,5,4,0
39,Monday,10,12,0,12,5,4,0
39,Monday,9,11,0,11,4,1,0
39,Monday,16,19,0,19,9,5,0
39,Monday,13,15,0,15,3,0,0
39,Monday,3,3,0,3,3,3,0
39,Monday,15,19,0,19,9,5,0
39,Monday,4,4,0,4,4,4,0
39,Monday,13,13,1,12,7,4,1
39,Monday,5,7,0,7,4,3,0
39,Monday,6,6,0,6,4,3,0
39,Monday,6,6,0,6,5,4,0
39,Monday,7,7,0,7,5,4,0
39,Monday,10,17,0,17,6,4,0
39,Monday,4,4,0,4,4,4,0
39,Monday,6,6,0,6,3,2,0
39,Monday,8,8,0,8,2,0,0
39,Monday,6,6,0,6,3,2,0
39,Monday,5,11,0,11,3,1,0
39,Monday,6,9,0,9,4,3,0
39,Monday,15,17,0,17,8,4,0
39,Monday,13,14,1,13,9,6,1
39,Monday,9,10,0,10,6,4,0
39,Monday,9,12,0,12,4,1,0
39,Monday,16,20,1,19,8,4,1
39,Monday,10,12,0,12,7,6,0
39,Monday,7,11,0,11,4,2,0
39,Monday,5,5,0,5,5,5,0
39,Monday,3,4,0,4,3,3,0
39,Monday,5,7,0,7,3,1,0
39,Monday,15,15,0,15,9,7,0
39,Monday,7,11,0,11,7,7,0
39,Monday,14,14,0,14,9,5,0
39,Monday,4,5,0,5,3,2,0
39,Monday,8,9,0,9,6,5,0
39,Monday,4,10,0,10,2,1,0
39,Monday,12,13,0,13,8,4,0
39,Monday,6,7,0,7,4,2,0
39,Monday,9,10,0,10,6,3,0
39,Monday,7,7,0,7,4,1,0
39,Monday,1,5,0,5,1,1,0
39,Monday,10,10,0,10,6,4,0
39,Monday,16,17,0,17,11,8,0
39,Monday,11,12,0,12,6,2,0
39,Monday,8,8,0,8,5,3,0
39,Monday,13,13,0,13,7,4,0
39,Monday,14,17,0,17,8,5,0
39,Monday,6,7,0,7,6,6,0
39,Monday,5,6,0,6,5,5,0
39,Monday,4,5,1,4,4,4,1
39,Monday,16,19,0,19,9,4,0
39,Monday,14,17,0,17,7,4,0
39,Monday,4,11,0,11,3,2,0
39,Monday,14,15,1,14,5,3,1
39,Monday,9,9,0,9,6,3,0
39,Monday,10,15,0,15,8,6,0
39,Monday,8,8,0,8,5,3,0
39,Monday,11,12,0,12,6,3,0
39,Monday,10,13,0,13,6,4,0
39,Monday,14,14,0,14,7,1,0
39,Monday,5,5,0,5,3,2,0
39,Monday,10,10,0,10,7,6,0
39,Monday,5,5,0,5,3,2,0
39,Monday,12,12,0,12,9,6,0
39,Monday,13,18,0,18,7,4,0
39,Monday,17,17,0,17,7,1,0
39,Monday,6,6,0,6,3,0,0
39,Monday,14,14,0,14,7,4,0
39,Monday,13,13,0,13,6,3,0
39,Monday,5,6,0,6,4,3,0
39,Monday,7,12,0,12,7,7,0
39,Monday,9,9,0,9,5,2,0
39,Monday,13,15,0,15,8,6,0
39,Monday,6,6,0,6,4,2,0
39,Monday,12,13,0,13,5,1,0
39,Monday,6,6,0,6,5,4,0
39,Monday,18,18,0,18,7,2,0
39,Monday,7,7,0,7,5,3,0
39,Monday,7,7,0,7,5,4,0
39,Monday,15,16,0,16,10,7,0
39,Monday,10,11,0,11,6,4,0
39,Monday,7,7,0,7,4,1,0
39,Monday,3,4,0,4,3,3,0
39,Monday,10,10,0,10,7,6,0
39,Monday,11,14,0,14,10,9,0
39,Monday,9,10,0,10,5,2,0
39,Monday,3,4,0,4,3,3,0
39,Monday,13,15,0,15,4,2,0
39,Monday,2,16,0,16,1,0,0
39,Monday,12,14,0,14,4,1,0
39,Monday,14,14,0,14,8,3,0
39,Monday,14,16,0,16,9,6,0
39,Monday,10,11,0,11,7,6,0
39,Monday,12,18,2,16,6,3,2
39,Monday,8,8,0,8,7,6,0
39,Monday,9,9,0,9,5,3,0
39,Monday,15,15,0,15,6,2,0
39,Monday,13,13,0,13,5,3,0
39,Monday,5,5,0,5,3,2,0
39,Monday,7,8,0,8,4,1,0
39,Monday,9,13,0,13,5,2,0
39,Monday,9,12,0,12,7,5,0
39,Monday,7,7,0,7,6,5,0
39,Monday,9,9,0,9,8,7,0
39,Monday,5,7,0,7,3,1,0
39,Monday,11,13,0,13,7,4,0
39,Monday,11,15,0,15,7,4,0
39,Monday,9,9,0,9,5,3,0
39,Monday,6,6,0,6,4,2,0
39,Monday,6,6,0,6,5,4,0
39,Monday,7,7,0,7,4,2,0
39,Monday,13,18,0,18,7,3,0
39,Monday,7,12,0,12,5,3,0
39,Monday,5,6,0,6,3,1,0
39,Monday,8,9,0,9,4,2,0
39,Monday,8,9,1,8,7,6,1
39,Monday,12,13,0,13,9,7,0
39,Monday,4,5,0,5,3,2,0
39,Monday,10,11,0,11,9,8,0
39,Monday,5,5,0,5,3,2,0
39,Monday,14,18,0,18,8,4,0
39,Monday,14,15,0,15,8,5,0
39,Monday,6,8,0,8,4,2,0
39,Monday,4,4,0,4,4,4,0
39,Monday,14,17,0,17,8,5,0
